show_id,tmdb_id,tmdb_title,tmdb_original_title,tmdb_media_type,tmdb_release_date,imdb_rating,imdb_votes,tmdb_popularity,tmdb_original_language,tmdb_adult
s2158,105797,Wizards: Tales of Arcadia,Wizards: Tales of Arcadia,tv,2020-08-07,8.177,385,3.0829,en,FALSE
s2159,106528,Word Party Songs,Word Party Songs,tv,2020-08-07,4.8,5,0.2506,en,FALSE
s2160,612706,Work It,Work It,movie,2020-08-07,7.505,1201,5.1522,en,FALSE
s2162,730420,Nasha Natasha,Nasha Natasha,movie,2020-08-06,6.6,16,0.4947,es,FALSE
s2163,114946,Voice in the Rain,เสียงรักในสายฝน,tv,2020-12-19,10,11,0.4355,th,FALSE
s2164,726649,Anelka: Misunderstood,Anelka : L'Incompris,movie,2020-08-05,6.5,119,1.856,fr,FALSE
s2166,106513,World's Most Wanted,World's Most Wanted,tv,2020-08-05,6.803,33,0.8884,en,FALSE
s2167,726658,A Go! Go! Cory Carson Summer Camp,A Go! Go! Cory Carson Summer Camp,movie,2020-07-04,2.8,6,0.2409,en,FALSE
s2168,695596,Malibu Rescue: The Next Wave,Malibu Rescue: The Next Wave,movie,2020-08-04,6.2,112,2.1293,en,FALSE
s2169,106173,Mystery Lab,Mundo Mistério,tv,2020-08-04,7.139,36,0.6539,pt,FALSE
s2170,725084,Sam Jay: 3 in the Morning,Sam Jay: 3 in the Morning,movie,2020-08-03,6.2,16,1.325,en,FALSE
s2171,106359,Immigration Nation,Immigration Nation,tv,2020-08-03,6.9,85,0.6319,en,FALSE
s2172,598586,Almost Love,Almost Love,movie,2019-06-26,6.1,46,3.5637,en,FALSE
s2175,97543,My Perfect Landing,My Perfect Landing,tv,2020-01-08,7.725,20,1.834,en,FALSE
s2178,729259,Super Monsters: The New Class,Super Monsters: The New Class,movie,2020-08-01,6,8,0.8716,en,FALSE
s2183,729984,Tumi or not Tumi,Tumi or not Tumi,movie,2020-01-01,0,0,0.0143,en,FALSE
s2185,99335,Get Even,Get Even,tv,2020-02-14,7.691,192,1.6326,en,FALSE
s2186,586954,Latte and the Magic Waterstone,Latte Igel und der magische Wasserstein,movie,2019-12-11,6.6,107,1.466,de,FALSE
s2187,589615,Raat Akeli Hai,रात अकेली है,movie,2020-07-31,6.8,76,2.9374,hi,FALSE
s2188,661747,Seriously Single,Seriously Single,movie,2020-07-31,6.9,135,0.5969,en,FALSE
s2189,824104,Sugar High,Sugar High,movie,2020-07-31,5,4,0.4927,en,FALSE
s2193,117682,Transformers: War for Cybertron: Earthrise,Transformers: War for Cybertron: Earthrise,tv,2020-12-30,7.8,134,1.6906,en,FALSE
s2194,727030,Uma Maheswara Ugra Roopasya,ఉమామహేశ్వర ఉగ్రరూపస్య,movie,2020-07-30,7,13,1.6386,te,FALSE
s2195,106738,Unlucky Ploy,ชีช้ำกะหล่ำพลอย,tv,2020-07-29,5,2,0.7063,th,FALSE
s2198,656285,Shine Your Eyes,Cidade Pássaro,movie,2020-02-21,7.3,7,0.1084,pt,FALSE
s2199,590854,The Hater,Sala samobójców. Hejter,movie,2020-03-06,6.916,575,2.2261,pl,FALSE
s2200,720748,The Speed Cubers,The Speed Cubers,movie,2020-07-28,7.457,105,1.254,en,FALSE
s2203,493058,Banana Split,Banana Split,movie,2018-09-22,6.7,135,0.6393,en,FALSE
s2205,678798,Door Ke Darshan,दूर के दर्शन,movie,2020-02-28,5,10,1.3598,hi,FALSE
s2206,611395,Double World,征途,movie,2020-07-21,6.711,244,2.1015,zh,FALSE
s2208,315064,Animal Crackers,Animal Crackers,movie,2017-06-23,6.287,202,1.2297,en,FALSE
s2209,723895,Dragons: Rescue Riders: Secrets of the Songwing,Dragons: Rescue Riders: Secrets of the Songwing,movie,2020-07-24,7.3,39,1.8454,en,FALSE
s2211,673174,Offering to the Storm,Ofrenda a la tormenta,movie,2020-07-24,6.463,327,2.3232,es,FALSE
s2212,658006,Romance Doll,ロマンスドール,movie,2020-01-24,7.1,48,3.202,ja,FALSE
s2213,105844,Sing On! Spain,¡A cantar!,tv,2020-07-24,6.8,5,0.2191,es,FALSE
s2214,583083,The Kissing Booth 2,The Kissing Booth 2,movie,2020-07-24,7.619,5082,4.9484,en,FALSE
s2216,718867,The Larva Island Movie,The Larva Island Movie,movie,2020-07-23,7.102,182,2.464,en,FALSE
s2218,105489,Fear City: New York vs The Mafia,Fear City: New York vs The Mafia,tv,2020-07-22,6.738,122,1.3399,en,FALSE
s2222,718866,Jack Whitehall: I'm Only Joking,Jack Whitehall: I'm Only Joking,movie,2020-07-21,6.066,38,0.1688,en,FALSE
s2223,105488,Street Food: Latin America,Street Food: Latin America,tv,2020-07-21,7.1,80,0.7592,en,FALSE
s2228,83125,Cursed,Cursed,tv,2020-07-16,7.164,951,3.325,en,FALSE
s2229,695476,Father Soldier Son,Father Soldier Son,movie,2020-04-15,6.5,68,0.5487,en,FALSE
s2230,103023,I'll Be Gone in the Dark,I'll Be Gone in the Dark,tv,2020-06-28,7.1,128,0.9739,en,FALSE
s2231,105213,Kissing Game,Boca a Boca,tv,2020-07-17,7,270,1.4866,pt,FALSE
s2233,714375,Fatal Affair,Fatal Affair,movie,2020-07-16,5.645,303,2.5698,en,FALSE
s2236,105214,Dark Desire,Oscuro deseo,tv,2020-07-15,7.3,4254,8.4323,es,FALSE
s2238,106005,Skin Decision: Before and After,Skin Decision: Before and After,tv,2020-07-15,5.5,4,0.5466,en,FALSE
s2241,608649,The Players,Gli infedeli,movie,2020-07-15,4.062,171,2.3055,it,FALSE
s2242,105305,The Business of Drugs,The Business of Drugs,tv,2020-07-14,6.939,131,0.9129,en,FALSE
s2243,718845,Urzila Carlson: Overqualified Loser,Urzila Carlson: Overqualified Loser,movie,2020-07-14,4.9,10,0.0379,en,FALSE
s2244,718863,We Are One,On est ensemble,movie,2020-07-14,5.8,5,0.1455,fr,FALSE
s2246,105846,Dating Around: Brazil,O Crush Perfeito,tv,2020-07-10,4,9,0.4529,pt,FALSE
s2247,105288,Down to Earth with Zac Efron,Down to Earth with Zac Efron,tv,2020-07-10,7.6,305,1.7824,en,FALSE
s2249,686677,The Claudia Kishi Club,The Claudia Kishi Club,movie,2020-03-26,5,10,0.1732,en,FALSE
s2250,105398,The Epic Tales of Captain Underpants in Space,The Epic Tales of Captain Underpants in Space,tv,2020-07-10,7.5,15,1.0421,en,FALSE
s2251,547016,The Old Guard,The Old Guard,movie,2020-07-09,7.116,4626,4.2961,en,FALSE
s2254,94423,Japan Sinks: 2020,日本沈没2020,tv,2020-07-09,7.2,317,2.0605,ja,FALSE
s2255,137266,My Ghost Protector,ละครภูผาผีคุ้ม,tv,2020-12-31,0,0,0.5989,th,FALSE
s2256,96161,Was It Love?,"우리, 사랑했을까",tv,2020-07-08,6.7,28,1.876,ko,FALSE
s2258,653735,Mucho Mucho Amor: The Legend of Walter Mercado,Mucho Mucho Amor: The Legend of Walter Mercado,movie,2020-01-24,7.3,69,0.3476,en,FALSE
s2259,89446,Stateless,Stateless,tv,2020-03-01,6.5,120,2.1795,en,FALSE
s2262,718831,Jim Jefferies: Intolerant,Jim Jefferies: Intolerant,movie,2020-07-07,7.162,74,0.4032,en,FALSE
s2264,721916,PNL - Dans la légende tour,PNL - Dans la légende tour,movie,2020-07-05,6.3,23,0.0964,fr,FALSE
s2276,105741,Hook,รักหมัดหนัก,tv,2020-07-04,5.3,6,0.4236,th,FALSE
s2295,706510,Desperados,Desperados,movie,2020-07-01,6,487,2.33,en,FALSE
s2296,668390,Hunter in The Blue Side of Manchester,Pemburu di Manchester Biru,movie,2020-02-06,0,0,0.6245,id,FALSE
s2298,103445,Ju-On: Origins,呪怨：呪いの家,tv,2020-07-03,6.5,195,1.7914,ja,FALSE
s2299,105304,Southern Survival,Southern Survival,tv,2020-07-03,6,7,0.2903,en,FALSE
s2300,100412,The Baby-Sitters Club,The Baby-Sitters Club,tv,2020-07-03,7.9,490,3.8633,en,FALSE
s2303,716978,Thiago Ventura: POKAS,Thiago Ventura: POKAS,movie,2020-07-02,6.9,38,0.0747,pt,FALSE
s2304,87689,Warrior Nun,Warrior Nun,tv,2020-07-02,7.958,1270,5.5995,en,FALSE
s2309,588009,Adú,Adú,movie,2020-01-31,6.9,290,3.428,es,FALSE
s2314,105203,Say I Do,Say I Do,tv,2020-07-01,5.2,5,0.3328,en,FALSE
s2320,694234,Under the Riccione Sun,Sotto il sole di Riccione,movie,2020-07-01,6.2,565,1.1616,it,FALSE
s2321,92592,BNA,BNA ビー・エヌ・エー,tv,2020-04-09,8.207,415,7.1569,ja,FALSE
s2322,710451,George Lopez: We'll Do It for Half,George Lopez: We'll Do It for Half,movie,2020-06-30,5.3,14,0.0811,en,FALSE
s2323,105465,Homemade,Homemade,tv,2020-06-30,5.5,25,1.8155,en,FALSE
s2325,655293,#FriendButMarried 2,#TemanTapiMenikah 2,movie,2020-02-27,6.1,10,3.0614,id,FALSE
s2328,105214,Dark Desire,Oscuro deseo,tv,2020-07-15,7.3,4254,8.4323,es,FALSE
s2329,487291,Ride Like a Girl,Ride Like a Girl,movie,2019-09-26,7.256,160,1.3429,en,FALSE
s2330,103086,All For Love,Amar y Vivir,tv,2020-01-07,7.559,417,1.9118,es,FALSE
s2331,531454,Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,movie,2020-06-26,6.421,1508,1.6589,en,FALSE
s2332,105274,Home Game,Home Game,tv,2020-06-26,6.1,15,0.4023,en,FALSE
s2338,104584,Twogether,투게더,tv,2020-06-26,6.625,8,0.7052,ko,FALSE
s2339,718745,Krishna and His Leela,Krishna and His లీల,movie,2020-06-24,5.136,11,0.8434,te,FALSE
s2342,684700,Athlete A,Athlete A,movie,2020-06-23,7.5,274,2.81,en,FALSE
s2343,714338,Bulbbul,बुलबुल,movie,2020-06-24,6.6,159,1.1909,hi,FALSE
s2344,105125,Crazy Delicious,Crazy Delicious,tv,2020-01-21,6.7,12,0.3593,en,FALSE
s2345,698432,Nobody Knows I'm Here,Nadie sabe que estoy aquí,movie,2020-04-15,6.68,200,1.7907,es,FALSE
s2346,703754,Eric Andre: Legalize Everything,Eric Andre: Legalize Everything,movie,2020-06-23,6.027,56,0.4928,en,FALSE
s2348,713854,Kappela,കപ്പേള,movie,2020-03-06,6.5,21,1.268,ml,FALSE
s2350,96462,It's Okay to Not Be Okay,사이코지만 괜찮아,tv,2020-06-20,8.518,1427,8.0824,ko,FALSE
s2353,99103,Babies,Babies,tv,2020-02-21,7.6,14,0.6538,en,FALSE
s2354,709681,Chaman Bahaar,Chaman Bahaar,movie,2020-06-19,5.346,26,0.2052,hi,FALSE
s2356,653610,Disclosure,Disclosure,movie,2020-06-19,7.805,141,3.5785,en,FALSE
s2357,707886,Feel the Beat,Feel the Beat,movie,2020-06-19,7.567,1145,3.1597,en,FALSE
s2358,104999,Floor Is Lava,Floor Is Lava,tv,2020-06-19,6.5,62,1.216,en,FALSE
s2359,706503,Lost Bullet,Balle perdue,movie,2020-06-19,6.601,898,2.587,fr,FALSE
s2361,682426,One-Way to Tomorrow,Yarına Tek Bilet,movie,2020-06-19,5.524,62,1.6005,tr,FALSE
s2364,451184,Wasp Network,Wasp Network,movie,2020-01-29,6.036,392,5.4109,en,FALSE
s2365,667520,A Whisker Away,泣きたい私は猫をかぶる,movie,2020-06-18,7.878,1454,4.7902,ja,FALSE
s2371,714575,El límite infinito,El límite infinito,movie,2020-06-17,4.3,3,0.1213,es,FALSE
s2373,679063,BNK48: One Take,BNK48: One Take,movie,2020-04-01,4.8,8,1.179,th,FALSE
s2379,99698,Evacuation Order,أمر إخلاء,tv,2020-02-23,10,1,0.064,ar,FALSE
s2381,694447,Hope Ranch,Hope Ranch,movie,2020-03-03,5.2,10,3.7215,en,FALSE
s2390,535223,Asuraguru,அசுரகுரு,movie,2020-03-13,3.3,3,1.4446,ta,FALSE
s2392,642657,Milea,Milea: Suara dari Dilan,movie,2020-02-13,6.2,29,1.1355,id,FALSE
s2394,581859,Da 5 Bloods,Da 5 Bloods,movie,2020-06-12,6.45,1134,1.832,en,FALSE
s2395,105846,Dating Around: Brazil,O Crush Perfeito,tv,2020-07-10,4,9,0.4529,pt,FALSE
s2398,706345,Jo Koy: In His Elements,Jo Koy: In His Elements,movie,2020-06-11,5.7,17,0.1596,en,FALSE
s2401,18712,The Search,Historia de un crimen: la búsqueda,tv,2020-06-12,7.2,346,0.9206,es,FALSE
s2402,103425,The Woods,W głębi lasu,tv,2020-06-12,6.859,195,1.4979,pl,FALSE
s2405,103849,Curon,Curon,tv,2020-06-10,6.641,200,1.3645,it,FALSE
s2407,102281,Lenox Hill,Lenox Hill,tv,2020-06-10,6.7,109,1.1888,en,FALSE
s2410,104108,Reality Z,Reality Z,tv,2020-06-10,6.693,270,1.6078,pt,FALSE
s2413,664413,365 Days,365 dni,movie,2020-02-07,7.008,9358,6.4437,pl,FALSE
s2414,676792,Forensic,ഫോറന്‍സിക്,movie,2020-02-28,6.6,41,1.8277,ml,FALSE
s2417,526007,The Night Clerk,The Night Clerk,movie,2020-02-19,6.207,868,2.5273,en,FALSE
s2421,706783,Choked: Paisa Bolta Hai,चोक्ड: पैसा बोलता है,movie,2020-06-05,6.5,36,1.6695,hi,FALSE
s2425,339095,The Last Days of American Crime,The Last Days of American Crime,movie,2020-06-05,6.472,839,2.2156,en,FALSE
s2427,114881,Baking It Easy,Baking It Easy,tv,2020-01-21,0,0,0.0143,en,FALSE
s2432,530973,Spelling the Dream,Spelling the Dream,movie,2020-06-03,7,12,0.0561,en,FALSE
s2441,711700,True: Rainbow Rescue,True: Rainbow Rescue,movie,2020-06-02,4.5,4,0.8532,en,FALSE
s2446,610160,Chippa,Chippa,movie,2020-06-01,6.6,5,2.7845,hi,FALSE
s2459,707504,Kenny Sebastian: The Most Interesting Person in the Room,Kenny Sebastian: The Most Interesting Person in the Room,movie,2020-05-29,6.2,13,0.0409,en,FALSE
s2460,85922,Space Force,Space Force,tv,2020-05-29,6.534,786,4.7836,en,FALSE
s2463,94404,Dorohedoro,ドロヘドロ,tv,2020-01-13,8.3,375,4.4063,ja,FALSE
s2466,620883,Intuition,La corazonada,movie,2020-05-28,6.204,186,3.9635,es,FALSE
s2469,638706,Hannah Gadsby: Douglas,Hannah Gadsby: Douglas,movie,2020-05-25,7.2,80,1.4127,en,FALSE
s2473,103759,Betaal,Betaal,tv,2020-05-24,6.5,184,1.1079,hi,FALSE
s2475,613710,One Day We'll Talk About Today,Nanti Kita Cerita tentang Hari Ini,movie,2020-01-02,7.44,25,0.3501,id,FALSE
s2476,651189,The End of Doel's Love Story,Akhir Kisah Cinta Si Doel,movie,2020-01-23,6.3,6,0.2594,id,FALSE
s2477,102905,History 101,History 101,tv,2020-05-22,7.1,105,2.3717,en,FALSE
s2480,576156,The Lovebirds,The Lovebirds,movie,2020-05-22,6.099,716,1.6747,en,FALSE
s2487,99491,Mystic Pop-up Bar,쌍갑포차,tv,2020-05-20,7.979,72,3.0831,ko,FALSE
s2495,699210,Ben Platt: Live from Radio City Music Hall,Ben Platt: Live from Radio City Music Hall,movie,2020-05-20,7.7,25,0.5297,en,FALSE
s2496,154917,Especial Fútbol de Primera 20 Años,Especial Fútbol de Primera 20 Años,tv,2020-06-16,9,1,0.0143,es,FALSE
s2499,667018,Mutiny of the Worker Bees,Rebelión de los Godínez,movie,2020-02-28,7.2,74,1.2634,es,FALSE
s2500,103727,The Queen and the Conqueror,La reina de Indias y el conquistador,tv,2020-05-20,8.3,7,1.0595,es,FALSE
s2501,597394,What are the Odds?,What are the Odds?,movie,2019-04-14,6,3,1.5268,en,FALSE
s2509,102904,Sweet Magnolias,Sweet Magnolias,tv,2020-05-19,7.775,253,4.6278,en,FALSE
s2515,103035,The Big Flower Fight,The Big Flower Fight,tv,2020-05-18,6.1,21,0.8341,en,FALSE
s2523,101690,Inhuman Resources,Dérapages,tv,2020-04-23,6.5,69,0.8978,fr,FALSE
s2528,103711,Sleepless Society: Two Pillows & A Lost Soul,ลวง ละเมอ รัก,tv,2020-05-15,3.5,2,0.6568,th,FALSE
s2531,90265,White Lines,White Lines,tv,2020-05-15,6.63,161,2.2909,en,FALSE
s2535,661043,Malang,मलंग,movie,2020-02-06,7,62,1.3984,hi,FALSE
s2541,582596,The Wrong Missy,The Wrong Missy,movie,2020-05-13,6.149,1232,3.605,en,FALSE
s2543,103407,True: Terrific Tales,True: Terrific Tales,tv,2020-05-12,8.5,14,0.7641,en,FALSE
s2544,683287,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,movie,2020-05-12,6.423,163,1.6985,en,FALSE
s2548,673175,Have a Good Trip: Adventures in Psychedelics,Have a Good Trip: Adventures in Psychedelics,movie,2020-05-11,6.6,177,2.188,en,FALSE
s2549,102901,Trial by Media,Trial by Media,tv,2020-05-11,7.111,36,0.8724,en,FALSE
s2550,658199,John Henry,John Henry,movie,2020-01-24,5.259,58,2.8646,en,FALSE
s2551,630220,18 Presents,18 regali,movie,2020-01-02,7.407,702,2.7975,it,FALSE
s2553,99864,Restaurants on the Edge,Restaurants on the Edge,tv,2020-02-28,6,5,0.3048,en,FALSE
s2554,86784,The Eddy,The Eddy,tv,2020-05-08,6.5,50,1.7206,en,FALSE
s2560,699280,Becoming,Becoming,movie,2020-05-06,7.236,159,4.073,en,FALSE
s2561,701062,"Sí, Mi Amor","Sí, mi amor",movie,2020-01-23,6.8,42,1.0372,es,FALSE
s2562,696000,Jerry Seinfeld: 23 Hours to Kill,Jerry Seinfeld: 23 Hours to Kill,movie,2020-05-05,6.212,106,1.4834,en,FALSE
s2564,672979,Luccas Neto em: Acampamento de Férias 2,Luccas Neto em: Acampamento de Férias 2,movie,2020-02-13,8.9,30,0.0807,pt,FALSE
s2566,102878,Almost Happy,Casi feliz,tv,2020-05-01,7.1,51,1.0318,es,FALSE
s2568,663360,Death Can Wait,"No andaba muerto, estaba de parranda",movie,2020-01-02,6.3,36,0.6751,es,FALSE
s2573,699519,Roped,Roped,movie,2020-05-02,6.207,29,2.39,en,FALSE
s2574,699511,The Stand at Paxton County,The Stand at Paxton County,movie,2020-05-02,5.9,24,1.3801,en,FALSE
s2577,530956,All Day and a Night,All Day and a Night,movie,2020-05-01,6.218,177,1.5694,en,FALSE
s2580,696048,Go! Go! Cory Carson: The Chrissy,Go! Go! Cory Carson: The Chrissy,movie,2020-05-01,4.75,8,0.7281,en,FALSE
s2581,87050,Hollywood,Hollywood,tv,2020-05-01,7.215,328,3.2252,en,FALSE
s2588,601807,Mrs. Serial Killer,Mrs. Serial Killer,movie,2020-05-01,6.2,86,1.1575,hi,FALSE
s2590,539,Psycho,Psycho,movie,1960-06-22,8.4,10654,9.3116,en,FALSE
s2592,597219,The Half of It,The Half of It,movie,2020-05-01,7.084,1554,2.1977,en,FALSE
s2596,851415,Thomas and Friends: The Royal Engine,Thomas and Friends: The Royal Engine,movie,2020-06-10,1.5,2,0.0256,en,FALSE
s2598,689723,Dangerous Lies,Dangerous Lies,movie,2020-04-30,6.281,888,2.8454,en,FALSE
s2599,92591,Drifting Dragons,空挺ドラゴンズ,tv,2020-01-09,7.5,53,2.9926,ja,FALSE
s2602,656563,Rich in Love,Ricos de Amor,movie,2020-04-30,7.69,627,2.0565,pt,FALSE
s2603,102846,The Forest of Love: Deep Cut,愛なき森で叫べ : Deep Cut,tv,2020-04-30,6.7,26,2.328,ja,FALSE
s2604,101146,The Victims' Game,誰是被害者,tv,2020-04-30,7.6,49,1.8191,zh,FALSE
s2605,687156,A Secret Love,A Secret Love,movie,2020-04-06,7.3,127,1.8634,en,FALSE
s2607,90814,Extracurricular,인간수업,tv,2020-04-29,8.1,670,2.5494,ko,FALSE
s2609,690596,Murder to Mercy: The Cyntoia Brown Story,Murder to Mercy: The Cyntoia Brown Story,movie,2020-04-29,6.929,106,0.5729,en,FALSE
s2626,590403,Love Aaj Kal,लव आज कल,movie,2020-02-14,5.6,45,1.6303,hi,FALSE
s2628,102360,"Coronavirus, Explained","Coronavirus, Explained",tv,2020-04-26,6.9,47,0.8899,en,FALSE
s2630,674779,Bheeshma,భీష్మ,movie,2020-02-21,6.2,38,2.1575,te,FALSE
s2641,104599,Life After Death,那些我愛過的人,tv,2020-06-08,0,0,1.3735,cn,FALSE
s2644,100897,Love 101,Aşk 101,tv,2020-04-24,7.8,187,4.2104,tr,FALSE
s2645,693860,"Yours Sincerely, Kanan Gill","Yours Sincerely, Kanan Gill",movie,2020-04-24,6.1,13,0.9419,en,FALSE
s2646,90293,Ghost in the Shell: SAC_2045,攻殻機動隊 SAC_2045,tv,2020-04-23,6.493,139,3.3002,ja,FALSE
s2651,571785,Time to Hunt,사냥의 시간,movie,2020-02-22,7.187,337,2.2755,ko,FALSE
s2652,101836,Absurd Planet,Absurd Planet,tv,2020-04-22,5.069,29,0.5281,en,FALSE
s2653,597594,Circus of Books,Circus of Books,movie,2019-04-26,6.9,99,0.4703,en,FALSE
s2657,560044,The Willoughbys,The Willoughbys,movie,2020-04-22,7.1,944,3.3715,en,FALSE
s2658,102343,Win the Wilderness: Alaska,Win the Wilderness: Alaska,tv,2020-04-22,5.389,9,0.209,en,FALSE
s2660,102349,Middleditch & Schwartz,Middleditch & Schwartz,tv,2020-04-21,7.935,69,0.6211,en,FALSE
s2662,102246,Cooked With Cannabis,Cooked With Cannabis,tv,2020-04-20,6.2,6,0.5961,en,FALSE
s2663,96713,The Midnight Gospel,The Midnight Gospel,tv,2020-04-20,8.3,888,3.403,en,FALSE
s2664,659731,Varane Avashyamund,വരനെ ആവശ്യമുണ്ട്,movie,2020-02-07,6.6,35,1.7663,ml,FALSE
s2666,93846,The King: Eternal Monarch,더 킹 : 영원의 군주,tv,2020-04-17,8.3,885,7.8793,ko,FALSE
s2667,101200,#blackAF,#blackAF,tv,2020-04-17,6.4,36,1.7749,en,FALSE
s2669,659067,Earth and Blood,La Terre et le Sang,movie,2020-04-17,6.1,298,1.9475,fr,FALSE
s2671,102084,Hasmukh,Hasmukh,tv,2020-04-17,5.4,6,0.6703,hi,FALSE
s2672,658751,Rising High,Betonrausch,movie,2020-04-17,6.574,290,6.7112,de,FALSE
s2673,653744,Sergio,Sergio,movie,2020-01-28,6.562,347,3.8165,en,FALSE
s2676,105029,Fary: Hexagone,Fary : Hexagone,tv,2020-03-12,6.8,12,0.2512,fr,FALSE
s2680,693826,Mauricio Meirelles: Generating Chaos,Mauricio Meirelles: Levando o Caos,movie,2020-04-16,7.1,14,0.058,pt,FALSE
s2685,100379,The Innocence Files,The Innocence Files,tv,2020-04-15,7.313,32,1.41,en,FALSE
s2686,659674,World Famous Lover,వరల్డ్ ఫేమస్ లవర్,movie,2020-02-14,5.5,21,1.9319,te,FALSE
s2687,687136,Chris D'Elia: No Pain,Chris D'Elia: No Pain,movie,2020-04-14,6.691,34,0.6163,en,FALSE
s2692,101531,Brews Brothers,Brews Brothers,tv,2020-04-10,5.6,24,0.5915,en,FALSE
s2693,688848,LA Originals,LA Originals,movie,2020-04-10,7,40,3.2284,en,FALSE
s2694,624808,Love Wedding Repeat,Love Wedding Repeat,movie,2020-04-10,5.644,712,2.1393,en,FALSE
s2696,637157,The Main Event,The Main Event,movie,2020-04-10,6.42,237,1.6991,en,FALSE
s2698,544415,Tigertail,Tigertail,movie,2020-04-10,6.7,91,2.9901,en,FALSE
s2700,101680,The Circle France,The Circle Game,tv,2020-04-09,6.9,15,0.2907,fr,FALSE
s2710,615177,Coffee & Kareem,Coffee & Kareem,movie,2020-04-03,5.5,428,2.4185,en,FALSE
s2712,689249,Money Heist: The Phenomenon,La Casa de Papel: el fenómeno,movie,2020-04-03,7.445,1082,3.939,es,FALSE
s2714,688900,Sol Levante,ソル・レヴァンテ,movie,2020-04-02,4.797,59,0.4091,ja,FALSE
s2720,688527,David Batra: Elephant in The Room,David Batra: Elefanten i Rummet,movie,2020-04-01,5,2,0.0577,sv,FALSE
s2728,100407,How to Fix a Drug Scandal,How to Fix a Drug Scandal,tv,2020-04-01,6.879,33,1.029,en,FALSE
s2742,688368,Sethum Aayiram Pon,செத்தும் ஆயிரம் பொன்,movie,2019-05-08,6.2,4,0.635,ta,FALSE
s2744,101255,The Iliza Shlesinger Sketch Show,The Iliza Shlesinger Sketch Show,tv,2020-04-01,5.286,7,0.9023,en,FALSE
s2747,102987,The Windsors: Inside the Royal Dynasty,The Windsors: Inside the Royal Dynasty,tv,2020-02-16,7.2,5,0.6169,en,FALSE
s2761,505951,Kannum Kannum Kollaiyadithaal,கண்ணும் கண்ணும் கொள்ளையடித்தால்,movie,2020-02-28,6.9,74,1.5963,ta,FALSE
s2762,97766,Rugal,루갈,tv,2020-03-28,6.891,55,3.0837,ko,FALSE
s2764,686941,Dragons: Rescue Riders: Hunt for the Golden Dragon,Dragons: Rescue Riders: Hunt for the Golden Dragon,movie,2020-03-27,6.678,73,1.8408,en,FALSE
s2767,686919,Maska,Maska,movie,2020-03-27,5.235,17,3.4783,hi,FALSE
s2769,674607,The Decline,Jusqu'au déclin,movie,2020-02-27,6.146,435,1.909,fr,FALSE
s2771,686942,True: Wuzzle Wegg Day,True: Wuzzle Wegg Day,movie,2020-03-27,1.5,2,1.1345,en,FALSE
s2772,660609,Uncorked,Uncorked,movie,2020-03-27,6.113,234,2.7742,en,FALSE
s2773,101223,Wassup Man GO!,와썹맨 GO!,tv,2020-03-27,6,2,0.5915,ko,FALSE
s2777,686786,Making Unorthodox,Making Unorthodox,movie,2020-03-26,7.667,24,0.1206,en,FALSE
s2778,99581,Unorthodox,Unorthodox,tv,2020-03-26,7.736,692,1.8401,de,FALSE
s2780,653725,Crip Camp: A Disability Revolution,Crip Camp: A Disability Revolution,movie,2020-03-25,7.181,155,1.7069,en,FALSE
